individual_id,date,growth_form,stem_diameter
NEON.PLA.D16.WREF.04466,2022-09-27,single bole tree,12.7
NEON.PLA.D16.WREF.04697,2022-10-18,single bole tree,17.2
NEON.PLA.D16.WREF.04560,2021-03-23,small tree,1
NEON.PLA.D16.WREF.08684,2022-10-19,single bole tree,25.1
NEON.PLA.D16.WREF.04918,2017-10-18,small tree,2.7
NEON.PLA.D16.WREF.08637,2019-11-20,small tree,3.2
NEON.PLA.D16.WREF.07995,2019-12-05,single bole tree,82.1
NEON.PLA.D16.WREF.04312,2017-10-23,small tree,4.1
NEON.PLA.D16.WREF.07741,2022-10-26,single bole tree,13.1
NEON.PLA.D16.WREF.04501,2023-10-26,single bole tree,12.8
NEON.PLA.D16.WREF.03263,2020-10-21,small tree,4.1
NEON.PLA.D16.WREF.04863,2021-04-06,multi-bole tree,19.5
NEON.PLA.D16.WREF.03452,2017-11-01,single bole tree,20.1
NEON.PLA.D16.WREF.09139,2022-11-14,single bole tree,33.8
NEON.PLA.D16.WREF.05746,2024-08-19,single bole tree,21.8
NEON.PLA.D16.WREF.04762,2017-10-20,small tree,8.7
NEON.PLA.D16.WREF.03637,2021-10-18,single bole tree,11.2
NEON.PLA.D16.WREF.05470,2021-04-05,small tree,1.9
NEON.PLA.D16.WREF.05232,2021-04-05,small tree,4.7
NEON.PLA.D16.WREF.05822,2019-11-27,small tree,4.8
NEON.PLA.D16.WREF.04689,2024-09-09,single bole tree,11.9
NEON.PLA.D16.WREF.02336,2017-10-31,single bole tree,29.4
NEON.PLA.D16.WREF.05251,2017-10-30,single bole tree,36.1
NEON.PLA.D16.WREF.04404,2022-09-22,single bole tree,14.5
NEON.PLA.D16.WREF.04886,2017-10-16,small tree,2.8
NEON.PLA.D16.WREF.04104,2023-10-30,single bole tree,81.3
NEON.PLA.D16.WREF.04937,2017-10-16,single bole tree,14.4
NEON.PLA.D16.WREF.06000,2017-10-25,single bole tree,10.8
NEON.PLA.D16.WREF.02081,2017-11-01,single bole tree,65.7
NEON.PLA.D16.WREF.04655,2019-12-09,single bole tree,34.1
NEON.PLA.D16.WREF.03449,2020-09-03,single bole tree,11.2
NEON.PLA.D16.WREF.04428,2023-09-18,single bole tree,48.2
NEON.PLA.D16.WREF.03466,2022-09-28,single bole tree,33.9
NEON.PLA.D16.WREF.07240,2019-11-13,single bole tree,14.5
NEON.PLA.D16.WREF.04161,2017-10-20,small tree,9.1
NEON.PLA.D16.WREF.03222,2017-10-25,single bole tree,16.3
NEON.PLA.D16.WREF.03672,2021-10-21,single bole tree,18.1
NEON.PLA.D16.WREF.03668,2019-12-04,single bole tree,78
NEON.PLA.D16.WREF.02498,2021-03-01,single bole tree,10.3
NEON.PLA.D16.WREF.05464,2017-10-31,small tree,6.8
NEON.PLA.D16.WREF.05730,2021-10-14,small tree,1.2
NEON.PLA.D16.WREF.05460,2017-10-31,small tree,5.2
NEON.PLA.D16.WREF.02215,2021-03-01,single bole tree,40.6
NEON.PLA.D16.WREF.02253,2017-10-31,single bole tree,33.3
NEON.PLA.D16.WREF.07984,2019-12-05,single shrub,1.6
NEON.PLA.D16.WREF.08895,2019-12-04,small tree,3.4
NEON.PLA.D16.WREF.03429,2022-09-28,single bole tree,40.2
NEON.PLA.D16.WREF.05796,2021-03-01,single bole tree,21
NEON.PLA.D16.WREF.08791,2019-11-18,single bole tree,102.6
NEON.PLA.D16.WREF.04697,2020-10-28,single bole tree,17.8
NEON.PLA.D16.WREF.03262,2017-10-25,single bole tree,64.7
NEON.PLA.D16.WREF.04542,2021-03-23,single bole tree,39.9
